# radius        density         temperature       velocity          h          he          c           n           o           ne           mg           si          s          ar          ca          ti          cr           fe           ni          fe52
     2.778125e+11       5.163064e-01       3.046815e+07       5.424400e+08       0.000000e+00       3.683236e-05       4.165994e-08       0.000000e+00       6.727524e-07       1.227765e-08       8.617328e-07       2.152532e-01       1.980297e-01       4.815054e-02       5.273146e-02       2.982571e-05       5.814048e-04       1.631972e-02       1.571333e-02       4.531524e-01
     2.784375e+11       5.146237e-01       3.042733e+07       5.438018e+08       0.000000e+00       3.447491e-05       4.163840e-08       0.000000e+00       6.916111e-07       1.198268e-08       8.964823e-07       2.221169e-01       2.000130e-01       4.835403e-02       5.273149e-02       2.885946e-05       5.810681e-04       1.622353e-02       1.563985e-02       4.442752e-01
     2.789062e+11       5.133712e-01       3.040482e+07       5.448256e+08       0.000000e+00       3.278055e-05       4.162525e-08       0.000000e+00       7.058699e-07       1.175589e-08       9.227848e-07       2.272769e-01       2.014441e-01       4.849433e-02       5.273142e-02       2.815570e-05       5.807601e-04       1.614867e-02       1.558170e-02       4.376795e-01
     2.792188e+11       5.125809e-01       3.038504e+07       5.455096e+08       0.000000e+00       3.170245e-05       4.161922e-08       0.000000e+00       7.154689e-07       1.160060e-08       9.404903e-07       2.307232e-01       2.023603e-01       4.857930e-02       5.273126e-02       2.770129e-05       5.805110e-04       1.609668e-02       1.554061e-02       4.333270e-01
     2.794531e+11       5.120127e-01       3.037441e+07       5.460226e+08       0.000000e+00       3.091292e-05       4.161573e-08       0.000000e+00       7.227009e-07       1.148267e-08       9.538218e-07       2.333075e-01       2.030338e-01       4.863994e-02       5.273110e-02       2.736608e-05       5.803071e-04       1.605693e-02       1.550892e-02       4.300815e-01
     2.796094e+11       5.116474e-01       3.036480e+07       5.463627e+08       0.000000e+00       3.039933e-05       4.161443e-08       0.000000e+00       7.275471e-07       1.140304e-08       9.627452e-07       2.350297e-01       2.034740e-01       4.867831e-02       5.273097e-02       2.714637e-05       5.801590e-04       1.602988e-02       1.548718e-02       4.279305e-01
     2.797266e+11       5.114243e-01       3.036015e+07       5.466204e+08       0.000000e+00       3.001881e-05       4.161380e-08       0.000000e+00       7.311908e-07       1.134296e-08       9.694492e-07       2.363206e-01       2.038010e-01       4.870636e-02       5.273088e-02       2.698299e-05       5.800434e-04       1.600939e-02       1.547065e-02       4.263223e-01
     2.798047e+11       5.110830e-01       3.035374e+07       5.467838e+08       0.000000e+00       2.976814e-05       4.161373e-08       0.000000e+00       7.336257e-07       1.130268e-08       9.739251e-07       2.371806e-01       2.040171e-01       4.872459e-02       5.273082e-02       2.687499e-05       5.799633e-04       1.599560e-02       1.545948e-02       4.252535e-01
     2.798828e+11       5.110715e-01       3.034998e+07       5.470243e+08       0.000000e+00       2.951980e-05       4.161372e-08       0.000000e+00       7.360639e-07       1.126225e-08       9.784038e-07       2.380396e-01       2.042316e-01       4.874248e-02       5.273076e-02       2.676770e-05       5.798810e-04       1.598173e-02       1.544821e-02       4.241877e-01
     2.799609e+11       5.125592e-01       3.036579e+07       5.470243e+08       0.000000e+00       2.927276e-05       4.161372e-08       0.000000e+00       7.385136e-07       1.122155e-08       9.828999e-07       2.389006e-01       2.044455e-01       4.876011e-02       5.273071e-02       2.666072e-05       5.797964e-04       1.596772e-02       1.543681e-02       4.231211e-01
     2.800391e+11       5.122472e-01       3.161310e+07       5.470243e+08       0.000000e+00       2.902760e-05       4.161372e-08       0.000000e+00       7.409685e-07       1.118068e-08       9.874018e-07       2.397614e-01       2.046582e-01       4.877746e-02       5.273067e-02       2.655431e-05       5.797097e-04       1.595362e-02       1.542530e-02       4.220563e-01
     2.801172e+11       5.120954e-01       3.160644e+07       5.470243e+08       0.000000e+00       2.878436e-05       4.161372e-08       0.000000e+00       7.434278e-07       1.113967e-08       9.919077e-07       2.406215e-01       2.048697e-01       4.879451e-02       5.273063e-02       2.644849e-05       5.796209e-04       1.593944e-02       1.541369e-02       4.209938e-01
     2.801953e+11       5.119571e-01       3.159790e+07       5.470243e+08       0.000000e+00       2.854311e-05       4.161372e-08       0.000000e+00       7.458916e-07       1.109850e-08       9.964172e-07       2.414810e-01       2.050801e-01       4.881127e-02       5.273062e-02       2.634328e-05       5.795299e-04       1.592516e-02       1.540198e-02       4.199337e-01
     2.802734e+11       5.118221e-01       3.158832e+07       5.470243e+08       0.000000e+00       2.830355e-05       4.161371e-08       0.000000e+00       7.483593e-07       1.105721e-08       1.000930e-06       2.423397e-01       2.052894e-01       4.882779e-02       5.273062e-02       2.623860e-05       5.794372e-04       1.591081e-02       1.539018e-02       4.188756e-01
     2.803906e+11       5.116285e-01       3.157482e+07       5.470243e+08       0.000000e+00       2.794859e-05       4.161372e-08       0.000000e+00       7.520713e-07       1.099494e-08       1.007705e-06       2.436261e-01       2.056010e-01       4.885194e-02       5.273062e-02       2.608295e-05       5.792932e-04       1.588908e-02       1.537226e-02       4.172939e-01
     2.805469e+11       5.113889e-01       3.155553e+07       5.470243e+08       0.000000e+00       2.748082e-05       4.161372e-08       0.000000e+00       7.570331e-07       1.091151e-08       1.016747e-06       2.453385e-01       2.060132e-01       4.888337e-02       5.273062e-02       2.587715e-05       5.790952e-04       1.585987e-02       1.534807e-02       4.151921e-01
     2.807812e+11       5.110778e-01       3.152898e+07       5.473482e+08       0.000000e+00       2.679571e-05       4.161372e-08       0.000000e+00       7.645199e-07       1.078515e-08       1.030328e-06       2.478982e-01       2.066227e-01       4.892827e-02       5.273062e-02       2.557373e-05       5.787789e-04       1.581527e-02       1.531090e-02       4.120611e-01
     2.810938e+11       5.107399e-01       3.149237e+07       5.480041e+08       0.000000e+00       2.590332e-05       4.161372e-08       0.000000e+00       7.745562e-07       1.061517e-08       1.048454e-06       2.512981e-01       2.074244e-01       4.898532e-02       5.273064e-02       2.517596e-05       5.783328e-04       1.575482e-02       1.526022e-02       4.079152e-01
     2.815625e+11       5.102639e-01       3.144391e+07       5.489415e+08       0.000000e+00       2.462667e-05       4.161373e-08       0.000000e+00       7.898092e-07       1.035586e-08       1.075636e-06       2.563514e-01       2.085989e-01       4.906330e-02       5.273079e-02       2.459972e-05       5.775848e-04       1.566112e-02       1.518066e-02       4.017851e-01
     2.821875e+11       5.093747e-01       3.137757e+07       5.501485e+08       0.000000e+00       2.300423e-05       4.161380e-08       0.000000e+00       8.103964e-07       1.000514e-08       1.111775e-06       2.630155e-01       2.101306e-01       4.915806e-02       5.273137e-02       2.385830e-05       5.764832e-04       1.553237e-02       1.507009e-02       3.937366e-01
     2.831250e+11       5.073394e-01       3.128813e+07       5.518966e+08       0.000000e+00       2.079041e-05       4.161456e-08       0.000000e+00       8.421407e-07       9.468262e-09       1.165182e-06       2.727526e-01       2.123533e-01       4.927820e-02       5.273383e-02       2.282350e-05       5.745208e-04       1.532851e-02       1.489148e-02       3.820419e-01
     2.843750e+11       5.046202e-01       3.117366e+07       5.541861e+08       0.000000e+00       1.815500e-05       4.161837e-08       0.000000e+00       8.860146e-07       8.745305e-09       1.234252e-06       2.852557e-01       2.152402e-01       4.941279e-02       5.273947e-02       2.156130e-05       5.714350e-04       1.504169e-02       1.463518e-02       3.670617e-01
     2.856250e+11       5.022244e-01       3.106307e+07       5.564759e+08       0.000000e+00       1.584525e-05       4.162932e-08       0.000000e+00       9.322766e-07       8.029951e-09       1.300110e-06       2.971750e-01       2.180830e-01       4.952739e-02       5.274752e-02       2.042696e-05       5.677925e-04       1.473790e-02       1.435851e-02       3.527643e-01
     2.868750e+11       4.997519e-01       3.094016e+07       5.588080e+08       0.000000e+00       1.378276e-05       4.165205e-08       0.000000e+00       9.808141e-07       7.323632e-09       1.363197e-06       3.086117e-01       2.209062e-01       4.962889e-02       5.275745e-02       1.939198e-05       5.636678e-04       1.442000e-02       1.406487e-02       3.390117e-01
     2.887500e+11       4.954458e-01       3.073896e+07       5.625650e+08       0.000000e+00       1.128596e-05       4.173616e-08       0.000000e+00       1.062681e-06       6.354592e-09       1.447741e-06       3.243646e-01       2.251635e-01       4.976699e-02       5.277545e-02       1.810179e-05       5.560886e-04       1.390530e-02       1.358093e-02       3.198551e-01
     2.906250e+11       4.911455e-01       3.050567e+07       5.664764e+08       0.000000e+00       9.152025e-06       4.186628e-08       0.000000e+00       1.151426e-06       5.471988e-09       1.524852e-06       3.391568e-01       2.294386e-01       4.990203e-02       5.279527e-02       1.697952e-05       5.475860e-04       1.336775e-02       1.307117e-02       3.016919e-01
     2.918750e+11       4.885487e-01       3.033979e+07       5.691821e+08       0.000000e+00       7.963693e-06       4.199577e-08       0.000000e+00       1.217226e-06       4.952025e-09       1.571135e-06       3.483955e-01       2.323262e-01       4.999246e-02       5.281037e-02       1.634246e-05       5.411146e-04       1.298907e-02       1.270901e-02       2.902092e-01
     2.931250e+11       4.862804e-01       3.016183e+07       5.718439e+08       0.000000e+00       6.939424e-06       4.216636e-08       0.000000e+00       1.289407e-06       4.493428e-09       1.613484e-06       3.571689e-01       2.352520e-01       5.008483e-02       5.282765e-02       1.578579e-05       5.339446e-04       1.259372e-02       1.232876e-02       2.791846e-01
     2.943750e+11       4.835927e-01       3.000614e+07       5.747058e+08       0.000000e+00       6.061020e-06       4.238709e-08       0.000000e+00       1.369527e-06       4.101499e-09       1.652029e-06       3.654829e-01       2.382273e-01       5.018111e-02       5.284838e-02       1.530334e-05       5.260218e-04       1.218236e-02       1.193115e-02       2.685964e-01
     2.953125e+11       4.818773e-01       2.951600e+07       5.768845e+08       0.000000e+00       5.464554e-06       4.257766e-08       0.000000e+00       1.433631e-06       3.838722e-09       1.679240e-06       3.715081e-01       2.404840e-01       5.025559e-02       5.286588e-02       1.497395e-05       5.197310e-04       1.186708e-02       1.162560e-02       2.608504e-01
     2.959375e+11       4.806903e-01       2.947705e+07       5.781899e+08       0.000000e+00       5.105276e-06       4.272352e-08       0.000000e+00       1.479467e-06       3.683803e-09       1.696312e-06       3.753920e-01       2.420102e-01       5.030712e-02       5.287909e-02       1.477467e-05       5.152841e-04       1.165214e-02       1.141674e-02       2.558043e-01
     2.965625e+11       4.794679e-01       2.943718e+07       5.794577e+08       0.000000e+00       4.773044e-06       4.288516e-08       0.000000e+00       1.527939e-06       3.543931e-09       1.712597e-06       3.791733e-01       2.435543e-01       5.036031e-02       5.289365e-02       1.459009e-05       5.106411e-04       1.143400e-02       1.120439e-02       2.508468e-01
     2.971875e+11       4.781853e-01       2.939887e+07       5.807156e+08       0.000000e+00       4.464069e-06       4.306251e-08       0.000000e+00       1.579081e-06       3.417459e-09       1.728179e-06       3.828589e-01       2.451163e-01       5.041522e-02       5.290960e-02       1.441846e-05       5.058170e-04       1.121334e-02       1.098925e-02       2.459694e-01
